Id;Title;Artist;Year;Duo;Explicit;"Date Added";Styles;Languages
8734;"Mambo No. 5";"Lou Bega";1999;0;0;2007-05-04;Pop,Latin;English
10889;"It's Now or Never";"Elvis Presley";1961;0;0;2008-08-22;Oldies,Rock;English
49067;"Ex's & Oh's";"Elle King";2014;0;0;2015-05-28;Rock,Alternative;English
56927;"When the Party's Over";"Billie Eilish";2018;0;0;2019-01-08;Pop;English
6006;"Elle a les yeux revolver";"Marc Lavoine";1984;0;0;2011-05-31;"French pop";French
9151;"I Don't Want to Miss a Thing";Aerosmith;1998;0;0;2011-05-30;"Love,Rock,Pop,TV & movie soundtrack";English
55620;"Bella Ciao";Gims;2018;0;0;2018-06-23;"French pop";Italian,French
30412;"Waka Waka (This Time For Africa)";Shakira;2010;0;0;2016-03-21;Pop,Dance,World/Folk;English
13677;Easy;"The Commodores";1977;0;0;2011-11-03;Soul;English
56223;"Cordula grün";"Die Draufgänger";2018;0;0;2018-09-21;Schlager;German
14175;"Don't You (Forget About Me)";"Simple Minds";1985;0;0;2011-10-31;Pop,80s;English
13790;"Country Roads";"Hermes House Band";2001;0;0;2011-05-30;Dance,Country;English
49380;"You Know I'm No Good";"Amy Winehouse";2006;0;0;2015-11-24;Rap,Soul;English
5462;"Proud Mary";"Creedence Clearwater Revival";1969;0;0;2007-05-04;Folk,Pop;English
47481;"Shake It Off";"Taylor Swift";2014;0;0;2014-09-01;Pop;English
14438;Hurt;"Johnny Cash";2002;0;0;2008-01-08;Folk,Country;English
56395;"Ce rêve bleu";"Aladdin (1992 film)";1992;1;0;2018-11-16;"TV & movie soundtrack,Love,Kids,Duet";French
7013;"Blue Suede Shoes";"Elvis Presley";1956;0;0;2007-05-04;"Rock 'n Roll";English
13903;"Stuck In The Middle With You";"Stealers Wheel";1972;0;0;2011-05-31;Rock,Folk;English
45379;"Atemlos durch die Nacht";"Helene Fischer";2013;0;0;2014-03-13;Schlager;German
12657;"Twist And Shout";"The Beatles";1962;0;0;2008-01-15;"Rock 'n Roll,Rock,Oldies";English
50164;"Sapés comme jamais";Gims;2015;0;0;2016-08-02;"French pop,Rap";French
22114;Hallelujah;"Leonard Cohen";1984;0;0;2011-05-30;"Pop,Folk,Soft rock";English
13272;"Teenage Dirtbag";Wheatus;2000;0;0;2011-11-29;"Alternative,Rock,Pop,TV & movie soundtrack";English
8292;"Son Of A Preacher Man";"Dusty Springfield";1969;0;0;2007-05-04;Oldies,Blues;English
57730;Sucker;"Jonas Brothers";2019;0;0;2019-04-08;"Teen pop,Pop";English
5969;"Quand la musique est bonne";"Jean-Jacques Goldman";1982;0;0;2016-09-23;"French pop";French
6588;Fancy;"Reba McEntire";1990;0;0;2011-05-30;Country,Rock;English
50052;Hello;Adele;2015;0;0;2016-05-13;Pop;English
16908;"Griechischer Wein";"Udo Jürgens";1974;0;0;2014-07-27;Schlager;German
58021;"Knockin' Boots";"Luke Bryan";2019;0;0;2019-05-08;Pop,Country;English
11258;"In The Ghetto";"Elvis Presley";1969;0;0;2007-08-14;Oldies,Rock;English
5832;"Redneck Woman";"Gretchen Wilson";2004;0;0;2007-05-04;Country;English
10600;"Don't Speak";"No Doubt";1996;0;0;2007-05-30;Pop,Alternative,Rock;English
5119;"Ça (c'est vraiment toi)";Téléphone;1982;0;0;2011-05-30;"Rock,French pop";French
42450;"When I Was Your Man";"Bruno Mars";2013;0;0;2013-01-07;Pop;English
15992;"Family Tradition";"Hank Williams, Jr.";1979;0;0;2012-01-22;Country;English
8908;"Say My Name";"Destiny's Child";1999;0;0;2012-10-12;R&B;English
11102;"Under The Boardwalk";"The Drifters";1964;0;0;2011-05-31;Oldies,Rock;English
37932;Titanium;"David Guetta";2011;0;0;2012-05-09;Pop,Electro,Dance;English
13533;"Georgia On My Mind";"Ray Charles";1960;0;0;2008-07-21;Soul,Jazz;English
10100;"Que Sera, Sera (Whatever Will Be, Will Be)";"Doris Day";1956;0;0;2007-05-04;"TV & movie soundtrack,Pop";English
24015;"Comfortably Numb";"Pink Floyd";1979;0;0;2016-02-25;"Rock,TV & movie soundtrack";English
6831;"Don't Know Why";"Norah Jones";2001;0;0;2007-05-04;Jazz,Soul;English
60268;"Nobody But You";"Blake Shelton";2019;1;0;2020-01-21;Pop,Duet;English
15513;"Pour Some Sugar on Me";"Def Leppard";1987;0;0;2016-03-21;Hard/Metal;English
11027;"Les rois du monde";"Roméo et Juliette, de la haine à l'amour";2000;0;0;2011-05-30;"Musical,French pop";French
16129;"Gunpowder & Lead";"Miranda Lambert";2007;0;0;2008-07-17;Country;English
56307;"Ramenez la coupe à la maison";Vegedream;2018;0;0;2018-10-03;"Rap,Zouk/Creole,French pop";French
58979;"More Hearts Than Mine";"Ingrid Andress";2019;0;0;2019-08-29;Country,Love,Folk;English
17010;"Pas de boogie-woogie";"Eddy Mitchell";1976;0;0;2016-02-25;"French pop,Rock 'n Roll";French
43622;"Cups (You're Gonna Miss Me When I'm Gone)";"Pitch Perfect";2013;0;0;2013-05-22;"TV & movie soundtrack,Folk,Pop,Musical";English
53198;"Waving Through a Window";"Dear Evan Hansen";2017;0;0;2017-07-20;Musical,Pop;English
12120;Cendrillon;Téléphone;1982;0;0;2011-12-30;"Rock,French pop";French
58506;Tombé;"M. Pokora";2019;0;0;2020-01-23;"French pop";French
59669;"194 Länder (Single Version)";"Mark Forster";2019;0;0;2019-11-16;Pop;German
11065;"Sold (The Grundy County Auction Incident)";"John Michael Montgomery";1995;0;0;2014-05-07;Country;English
22395;"Seven Spanish Angels";"Willie Nelson";1984;1;0;2011-05-31;Country,Duet;English
5920;"Oops!... I Did It Again";"Britney Spears";2000;0;0;2011-11-28;"Teen pop,Pop";English
56843;"A Whole New World";"Aladdin (1992 film)";1992;1;0;2019-01-24;"TV & movie soundtrack,Love,Duet";English
38969;"Dream A Little Dream Of Me";"The Mamas And The Papas";1968;0;0;2012-01-31;Folk;English
14182;Fever;"Peggy Lee";1958;0;0;2008-05-05;Jazz,Oldies;English
5122;"Le Jerk";"Thierry Hazard";1990;0;0;2012-08-08;"French pop,80s";French
52644;Believer;"Imagine Dragons";2017;0;0;2017-03-17;Pop,Rock,Alternative;English
5454;"We Are The World";"USA For Africa";1985;0;0;2008-05-06;Pop;English
6820;"Ol' Red";"Blake Shelton";2001;0;0;2011-11-25;Country;English
6748;"Grandpa (Tell Me 'Bout The Good Old Days)";"The Judds";1985;0;0;2011-05-30;Country;English
59141;Lover;"Taylor Swift";2019;0;0;2019-09-18;Pop;English
13851;"Beyond The Sea";"Bobby Darin";1959;0;0;2011-05-31;Oldies,Jazz;English
6603;"If Tomorrow Never Comes";"Garth Brooks";1989;0;0;2007-05-31;Country;English
13155;"Unchain My Heart";"Joe Cocker";1987;0;0;2011-05-31;Pop,Rock;English
19318;Faithfully;Journey;1983;0;0;2011-05-31;"Pop,Soft rock";English
58195;Vincent;"Sarah Connor";2019;0;0;2019-06-11;Rock,Pop;German
47142;"I'm Not The Only One";"Sam Smith";2014;0;0;2014-07-22;Pop,Soul;English
10593;"Like A Virgin";Madonna;1984;0;0;2011-05-31;Pop;English
22813;Hallelujah;"Rufus Wainwright";2001;0;0;2011-11-10;"TV & movie soundtrack,Soft rock";English
6097;"Endless Love";"Diana Ross";1981;1;0;2011-10-08;Pop,Duet,Love;English
12936;"Paroles, paroles";Dalida;1973;1;0;2014-12-24;"French pop,Duet";French
8964;"Build Me Up Buttercup";"The Foundations";1968;0;0;2007-05-04;"Pop,Soul,Rock,TV & movie soundtrack";English
16614;"Brandy (You're A Fine Girl)";"Looking Glass";1972;0;0;2011-10-18;Pop,Rock;English
14466;"Play That Funky Music";"Wild Cherry";1976;0;0;2008-08-25;Funk;English
58560;"Heartache Medication";"Jon Pardi";2019;0;0;2019-07-02;Country,Rock;English
5407;"All Night Long";"Lionel Richie";1983;0;0;2011-05-30;Pop;English
8045;"Lean On Me";"Bill Withers";1972;0;0;2007-05-17;Pop,Rock;English
6623;"The Thunder Rolls";"Garth Brooks";1990;0;0;2011-05-31;Country;English
5039;"Twinkle Twinkle Little Star";"Nursery Rhyme";1806;0;0;2008-06-26;Kids,Traditionnal;English
12724;"Under Pressure";Queen;1981;1;0;2011-05-31;Rock,Pop,Duet;English
5101;"Nuit de folie";"Début de soirée";1988;0;0;2014-12-24;"French pop,80s";French
6607;"King Of The Road";"Roger Miller";1965;0;0;2011-11-23;Country;English
6989;"Tears In Heaven";"Eric Clapton";1992;0;0;2007-05-29;Blues,Folk;English
11087;"Any Man Of Mine";"Shania Twain";1995;0;0;2016-09-24;Country;English
30607;Shoop;"Salt' N' Pepa";1993;0;0;2013-12-03;Rap;English
8276;"A Thousand Miles";"Vanessa Carlton";2002;0;0;2007-05-04;"Pop,Soft rock";English
9539;"It's Not Unusual";"Tom Jones";1965;0;0;2007-06-27;Pop,Soul,Rock,Oldies;English
6160;"Blue Bayou";"Linda Ronstadt";1977;0;0;2011-10-19;"Soft rock";English
21475;"Poker Face";"Lady Gaga";2008;0;0;2011-05-30;Dance,Pop;English
59319;"Auf das, was da noch kommt";"Max Giesinger";2019;1;0;2019-10-11;Pop,Duet;German
21767;"Follow Me";"Uncle Kracker";2001;0;0;2011-07-08;Country,Rock;English
56015;Lovely;"Billie Eilish";2018;1;0;2018-09-03;"Pop,Duet,TV & movie soundtrack";English
60232;"Toss a Coin to Your Witcher";"The Witcher";2019;0;0;2020-01-23;"TV & movie soundtrack";English
57410;Bruises;"Lewis Capaldi";2017;0;0;2019-03-13;Pop;English
54924;"Rewrite the Stars";"The Greatest Showman";2017;1;0;2018-01-23;"TV & movie soundtrack,Musical,Duet";English
14009;"More Than Words";Extreme;1990;0;0;2011-05-30;"Soft rock";English
55295;Zombie;"Bad Wolves";2018;0;0;2018-04-04;Hard/Metal,Rock;English
6497;"Hit The Road Jack";"Ray Charles";1960;0;0;2007-05-04;"Blues,Rock 'n Roll,Soul";English
11976;"Le Sud";"Nino Ferrer";1975;0;0;2016-06-04;"French pop";French
6985;"Runaround Sue";Dion;1961;0;0;2012-09-13;"Rock 'n Roll,Oldies,Pop";English
21457;"Partenaire Particulier";"Partenaire Particulier";1986;0;0;2016-02-25;"80s,French pop";French
5342;"Black Horse And The Cherry Tree";"KT Tunstall";2005;0;0;2011-05-31;"Soft rock,Folk";English
13823;"Let's Stay Together";"Al Green";1972;0;0;2008-07-24;Soul;English
11775;"Smells Like Teen Spirit";Nirvana;1991;0;0;2012-02-08;Alternative,Rock;English
21630;Halo;Beyoncé;2008;0;0;2011-05-30;R&B,Pop;English
10453;"Strangers In The Night";"Frank Sinatra";1960;0;0;2007-05-04;Love,Jazz;English
59050;"I Wish Grandpa's Never Died";"Riley Green";2019;0;0;2019-09-09;Country,Rock;English
13636;"Knockin' On Heaven's Door";"Guns N' Roses";1992;0;0;2011-09-09;Rock;English
6781;"The Show Must Go On";Queen;1991;0;0;2012-02-13;Rock,Pop;English
58772;"Le coach";Soprano;2018;1;0;2020-01-24;"Rap,Duet,French pop,Dance";French
5090;Là-bas;"Jean-Jacques Goldman";1987;1;0;2015-09-25;"French pop,Duet";French
5059;"The Star-Spangled Banner";"National Anthem";1814;0;0;2008-06-26;Traditionnal;English
10898;"Here Comes The Sun";"The Beatles";1969;0;0;2008-08-20;Pop,Rock,Folk;English
11260;"Jailhouse Rock";"Elvis Presley";1957;0;0;2007-07-31;"Rock 'n Roll,Oldies,TV & movie soundtrack";English
48523;"Shut Up And Dance";"Walk The Moon";2014;0;0;2015-02-24;Pop,Rock,Dance;English
12279;"Tainted Love";"Soft Cell";1981;0;0;2011-05-30;80s;English
47637;"Take Me to Church";Hozier;2013;0;0;2014-10-17;Soul,Rock,Alternative,Blues;English
6894;"Be My Baby";"The Ronettes";1963;0;0;2008-07-29;Pop,Oldies,Soul;English
20805;"Wish You Were Here";"Pink Floyd";1975;0;0;2016-02-25;Rock;English
56139;Idontwannabeyouanymore;"Billie Eilish";2017;0;0;2018-09-17;Pop,Love;English
52543;"How Far I'll Go (Auli'i Cravalho)";Moana;2016;0;0;2017-03-17;"Pop,TV & movie soundtrack,Kids";English
11524;"Last Christmas";Wham!;1985;0;0;2012-02-07;Christmas,Pop,80s;English
41843;Skyfall;Adele;2012;0;0;2012-10-11;"TV & movie soundtrack,Soul,Pop";English
13036;"You Give Love a Bad Name";"Bon Jovi";1986;0;0;2016-03-25;Hard/Metal,Rock;English
12568;"For me formidable";"Charles Aznavour";1956;0;0;2011-07-29;"French pop,Jazz";French
12265;Hallelujah;"Jeff Buckley";1994;0;0;2008-03-17;Folk;English
8548;Amazed;Lonestar;1999;0;0;2007-05-04;Country;English
9981;"Free Fallin'";"Tom Petty";1989;0;0;2011-05-31;Pop,Rock;English
8858;"All The Small Things";Blink-182;1996;0;0;2011-05-31;Pop,Rock;English
13124;"Tiny Dancer";"Elton John";1971;0;0;2011-05-31;"Soft rock";English
14179;"I'm A Believer";"The Monkees";1966;0;0;2011-11-14;Pop,Rock;English
50022;"On écrit sur les murs";"Kids United";2015;0;0;2015-12-30;"French pop,Kids";French
39645;"Call Me Maybe";"Carly Rae Jepsen";2011;0;0;2012-06-04;"Pop,Dance,Teen pop";English
13360;"Rebel Yell";"Billy Idol";1984;0;0;2011-05-31;Rock;English
9027;"Closing Time";Semisonic;1998;0;0;2013-07-13;Pop,Rock;English
56577;Homesick;"Kane Brown";2018;0;0;2019-01-22;Country,Pop;English
6100;Angel;"Sarah McLachlan";1997;0;0;2007-05-04;Soul,Pop;English
12689;"Beat It";"Michael Jackson";1983;0;0;2011-05-31;Rock,Pop,80s;English
5264;Sway;"Michael Bublé";2004;0;0;2007-05-04;Latin;English
46789;Chandelier;Sia;2014;0;0;2014-05-26;Pop,R&B;English
52629;"Tin Man";"Miranda Lambert";2016;0;0;2017-04-18;Country;English
7230;"Hips Don't Lie";Shakira;2006;0;0;2012-05-09;Latin,Dance,Pop;English
13933;"It Wasn't Me";Shaggy;2000;0;0;2013-11-01;R&B,Rap;English
8247;"Only You (And You Alone)";"The Platters";1955;0;0;2011-10-25;Oldies,Love;English
7304;Waterloo;ABBA;1974;0;0;2015-11-05;Disco,Pop,Rock;English
33946;"You and I";"Lady Gaga";2010;0;0;2011-06-28;Rock,Pop;English
17158;"Sweet Home Chicago";"The Blues Brothers";1980;0;0;2011-05-31;"Blues,TV & movie soundtrack,Rock 'n Roll";English
5502;"Boulevard Of Broken Dreams";"Green Day";2004;0;0;2015-11-05;"Alternative,Soft rock";English
54921;"The Greatest Show";"The Greatest Showman";2017;0;0;2018-02-13;"TV & movie soundtrack,Musical";English
30193;"Je veux";Zaz;2010;0;0;2012-09-19;"French pop";French
6183;Respect;"Aretha Franklin";1967;0;0;2007-07-18;Soul;English
47571;Andalouse;"Kendji Girac";2014;0;0;2014-10-29;"French pop,Electro,Latin";French
5461;Delilah;"Tom Jones";1967;0;0;2012-03-09;Oldies,Pop;English
5993;"Tu es mon autre";"Lara Fabian";2001;1;0;2015-02-10;"French pop,Love,Duet";French
58694;"The Git Up";"Blanco Brown";2019;0;0;2019-07-15;Rap,Country;English
40811;Pontoon;"Little Big Town";2012;0;0;2012-07-27;Country;English
13536;"It's Raining Men";"Weather Girls";1982;0;0;2011-08-30;Disco,Pop,Soul;English
16621;"Coal Miner's Daughter";"Loretta Lynn";1970;0;0;2012-08-20;Country;English
5340;Home;"Michael Bublé";2005;0;0;2011-11-15;Pop;English
16677;"Walking In Memphis";"Marc Cohn";1991;0;0;2011-10-29;"Soft rock";English
7991;Hero;"Enrique Iglesias";2001;0;0;2007-05-04;Pop;English
51632;"Blue Ain't Your Color";"Keith Urban";2016;0;0;2016-10-11;Country;English
12757;"Tous les cris, les SOS";"Daniel Balavoine";1985;0;0;2013-11-25;"French pop";French
12275;"Wake Me Up Before You Go-Go";Wham!;1984;0;0;2011-05-31;Pop,80s;English
59897;"Lost in the Woods";"Frozen 2";2019;0;0;2019-11-22;"TV & movie soundtrack,Pop";English
56802;Sunflower;"Post Malone";2018;1;0;2019-03-29;"Pop,Duet,R&B,TV & movie soundtrack";English
49157;"Fight Song";"Rachel Platten";2015;0;0;2015-06-25;Pop,Electro,Rock;English
15972;"Le coup de soleil";"Richard Cocciante";1979;0;0;2013-09-16;"French pop,Love";French
6108;Lady;"Kenny Rogers";1980;0;0;2007-05-04;Love,Pop;English
42785;Radioactive;"Imagine Dragons";2013;0;0;2013-02-08;Alternative,Rock,Electro;English
14491;"Drops of Jupiter (Tell Me)";Train;2001;0;0;2011-05-31;"Pop,Rock,Soft rock";English
6445;"Bed Of Roses";"Bon Jovi";1992;0;0;2016-10-25;Rock,Love;English
46295;"Do You Want To Build A Snowman";Frozen;2013;1;0;2015-04-08;"TV & movie soundtrack,Duet";English
12297;"La boulette (génération nan nan)";Diam's;2006;0;1;2014-03-13;Rap,R&B;French
13961;"Killing Me Softly With His Song";"Roberta Flack";1973;0;0;2008-02-12;Soul,Love;English
8643;"You're The First, The Last, My Everything";"Barry White";1974;0;0;2007-05-04;Soul,Pop,Love;English
51926;"Million Reasons";"Lady Gaga";2016;0;0;2016-10-28;Pop;English
7707;"Paradise By The Dashboard Light";"Meat Loaf";1977;1;0;2007-09-28;Rock,Pop,Duet;English
14147;"Oh Happy Day";"Sister Act";1993;0;0;2008-01-14;"Gospel,Musical,TV & movie soundtrack";English
5909;"L'hymne à l'amour";"Edith Piaf";1949;0;0;2012-01-27;"French pop,Oldies,Love";French
59740;"Wegen Dir (Nachts wenn alles schläft)";"Kerstin Ott";2019;0;0;2019-11-19;Schlager,Dance,Electro;German
51331;"Encore un soir";"Céline Dion";2016;0;0;2016-07-21;"French pop";French
12748;"Mes emmerdes";"Charles Aznavour";1976;0;0;2012-01-04;"French pop";French
9010;"(They Long To Be) Close To You";"The Carpenters";1970;0;0;2007-05-04;Pop,Love;English
10092;"I Just Called To Say I Love You";"Stevie Wonder";1984;0;0;2007-05-04;"Pop,Soft rock";English
5989;"Toutes les femmes de ta vie";L5;2001;0;0;2016-12-12;"French pop,Teen pop";French
51837;Human;"Rag'n'Bone Man";2016;0;0;2016-11-14;Pop;English
10524;"Copperhead Road";"Steve Earle";1988;0;0;2008-08-25;Country;English
6355;"I Want To Know What Love Is";Foreigner;1984;0;0;2007-08-27;"Love,Pop,Soft rock";English
51925;"24K Magic";"Bruno Mars";2016;0;1;2016-10-21;Funk,80s,R&B,Pop,Disco;English
11259;"(Let Me Be Your) Teddy Bear";"Elvis Presley";1957;0;0;2011-05-31;"Oldies,Rock 'n Roll";English
34082;"No Diggity";Blackstreet;1996;0;1;2012-02-01;R&B,Soul,Rap;English
57318;"7 Rings";"Ariana Grande";2019;0;1;2019-03-01;R&B,Rap,Pop;English
21663;"Over The Rainbow / What A Wonderful World";"Israel Kamakawiwo'ole";1993;0;0;2011-05-30;"World/Folk,Zouk/Creole,TV & movie soundtrack";English
5781;"Remember When";"Alan Jackson";2003;0;0;2007-05-04;Country;English
13859;"Top of the World";"The Carpenters";1973;0;0;2008-08-21;Folk,Pop;English
7010;"All Shook Up";"Elvis Presley";1957;0;0;2011-09-19;"Rock 'n Roll,Oldies";English
21674;"The Grease Mega-Mix";"Grease (film)";1990;0;1;2011-05-30;"TV & movie soundtrack,Rock 'n Roll,Pop";English
7061;"Always on My Mind";"Elvis Presley";1973;0;0;2007-07-06;"Pop,Rock 'n Roll";English
48669;"Like I'm Gonna Lose You";"Meghan Trainor";2015;1;0;2015-03-31;R&B,Soul,Love,Duet;English
59693;"Tequila Does";"Miranda Lambert";2019;0;0;2019-11-19;Country,Pop;English
38851;"Say It Ain't So";Weezer;1995;0;0;2014-02-17;Rock,Alternative;English
10611;"Hound Dog";"Elvis Presley";1956;0;0;2007-09-25;Oldies,Rock;English
6286;"If I Could Turn Back Time";Cher;1989;0;0;2007-07-24;Pop,Rock;English
5100;"Comme d'habitude";"Claude François";1967;0;0;2014-10-10;"French pop";French
5487;Fallin';"Alicia Keys";2001;0;0;2011-05-30;Soul,R&B;English
10223;Bitch;"Meredith Brooks";1997;0;0;2011-11-21;Rock;English
12685;"Ain't That A Kick In The Head";"Dean Martin";1966;0;0;2008-01-23;Jazz;English
13544;"Every Rose Has Its Thorn";Poison;1988;0;0;2011-05-30;Rock,Hard/Metal;English
7870;"Lady Marmalade";"Moulin Rouge! (2001 film)";2001;0;0;2007-05-04;"R&B,TV & movie soundtrack,Pop";English
13734;"Green Green Grass Of Home";"Tom Jones";1967;0;0;2012-02-22;Country;English
14822;"Harper Valley P.T.A.";"Jeannie C. Riley";1968;0;0;2016-11-09;Country;English
33802;"(I Don't Know Why) But I Do";"Clarence Frogman Henry";1961;0;0;2016-10-26;Pop,Blues,Jazz;English
11291;"American Pie";"Don McLean";1971;0;0;2012-06-28;Folk,Rock;English
14051;"In The Air Tonight";"Phil Collins";1981;0;0;2011-05-31;"Pop,Soft rock";English
14210;"Rose Garden";"Lynn Anderson";1970;0;0;2011-05-31;Country,Pop;English
44924;"Wrecking Ball";"Miley Cyrus";2013;0;0;2013-09-26;"Pop,Teen pop";English
6096;"Don't Let The Sun Go Down On Me";"Elton John";1974;0;0;2007-05-31;"Pop,Soft rock";English
6725;Unforgettable;"Nat King Cole";1951;0;0;2016-09-29;Jazz,Love;English
11897;Faith;"George Michael";1987;0;0;2011-05-31;"Pop,Soft rock";English
5116;"Besoin de rien, envie de toi";"Peter et Sloane";1984;1;0;2012-09-05;"Duet,French pop,80s";French
6287;"It's Only Make Believe";"Conway Twitty";1958;0;0;2012-02-07;Oldies,Love;English
5450;"Red, Red Wine";UB40;1983;0;0;2011-05-31;Reggae,Pop;English
37899;"Hell On Heels";"Pistol Annies";2011;0;0;2012-07-08;Country;English
54122;Dommage;"Bigflo & Oli";2017;1;0;2017-10-25;"Rap,French pop,Duet";French
27935;Baby;"Justin Bieber";2010;0;0;2011-05-30;"Teen pop";English
11372;"Another Brick In The Wall (part 2)";"Pink Floyd";1979;0;0;2016-06-04;"Rock,Alternative,TV & movie soundtrack";English
58034;"Roller Coaster";"Danny Vera";2019;0;0;2019-04-26;Love,Pop;English
12208;Umbrella;Rihanna;2007;0;0;2007-11-13;R&B,Pop;English
11687;"Mon fils, ma bataille";"Daniel Balavoine";1980;0;0;2013-11-25;"French pop";French
50058;"Les yeux de la mama";"Kendji Girac";2015;0;0;2016-02-18;"French pop,Latin";French
8885;"Dream Lover";"Bobby Darin";1960;0;0;2007-10-18;"Rock 'n Roll,Oldies";English
13868;"Holding Out For A Hero";"Bonnie Tyler";1984;0;0;2008-08-28;"Pop,80s,TV & movie soundtrack";English
23430;"I Gotta Feeling";"Black Eyed Peas";2009;0;0;2011-05-30;Electro,Dance;English
5236;"My Immortal";Evanescence;2003;0;0;2007-12-18;Rock;English
6001;"Santiano (version 2010)";"Hugues Aufray";2010;0;0;2011-05-30;"French pop,Celtic";French
32722;"Hooked On A Feeling";"Blue Swede";1974;0;0;2011-05-30;Pop,Rock;English
8242;"(You Make Me Feel Like) A Natural Woman";"Aretha Franklin";1967;0;0;2007-05-04;Soul;English
6178;"Bye Bye Love";"The Everly Brothers";1958;0;0;2007-08-01;"Pop,Rock 'n Roll";English
11648;"Le géant de papier";"Jean-Jacques Lafon";1985;0;0;2014-10-30;"French pop,Love";French
7499;Californication;"Red Hot Chili Peppers";1999;0;0;2007-05-04;Rock,Alternative;English
56234;Longtemps;Amir;2018;0;0;2018-10-09;"French pop";French
5980;"Dernière danse";Kyo;2002;0;0;2012-08-30;"French pop";French
50244;"Love Yourself";"Justin Bieber";2015;0;0;2016-02-17;Pop;English
14124;Memory;"Cats (musical)";1983;0;0;2008-08-21;Musical,Love;English
46835;Jolene;"Miley Cyrus";2012;0;0;2014-05-26;Country;English
10523;Macarena;"Los Del Rio";1994;0;0;2011-05-31;Dance;English,Spanish
55821;"Best Part";"Daniel Caesar";2017;1;0;2018-07-13;Soul,Love,R&B,Duet;English
50128;"Rise Up";"Andra Day";2015;0;0;2016-02-23;Pop,Soul,Gospel;English
5483;"The Winner Takes It All";ABBA;1980;0;0;2016-02-25;"Pop,Soft rock";English
5449;"The Final Countdown";Europe;1986;0;0;2007-05-04;Rock,Hard/Metal;English
6780;"Radio Ga Ga";Queen;1984;0;0;2011-07-11;Pop,Rock;English
5082;"Silent Night";"Christmas Carol";1818;0;0;2008-06-26;Christmas,Traditionnal,Kids;English
46291;"Love Is An Open Door";Frozen;2013;1;0;2014-03-31;"TV & movie soundtrack,Pop,Duet";English
19483;"Viva La Vida";Coldplay;2008;0;0;2016-03-21;Pop,Rock;English
24946;"Simple Man";Shinedown;2004;0;0;2011-05-31;Folk,Country,Blues;English
10621;"The Wonder Of You";"Elvis Presley";1970;0;0;2012-10-01;Soul,Love;English
50154;Hulapalu;"Andreas Gabalier";2015;0;0;2016-02-22;Schlager,Dance;German
60218;"Adore You";"Harry Styles";2019;0;0;2020-01-22;Pop;English
13156;"You Are So Beautiful";"Joe Cocker";1972;0;0;2008-05-05;"Love,Pop,Soft rock";English
54953;"Forgot About Dre";Eminem;1999;0;1;2018-01-26;Rap;English
12786;"I Saw Her Standing There";"The Beatles";1964;0;0;2011-05-30;"Rock 'n Roll,Pop";English
30939;Soulman;"Ben L'Oncle Soul";2010;0;0;2011-06-14;"French pop,Soul";French
49823;S.O.B.;"Nathaniel Rateliff & The Night Sweats";2015;0;1;2016-02-25;Soul,Blues,Gospel,Folk,Alternative;English
10104;"You Shook Me All Night Long";AC/DC;1980;0;0;2007-07-16;Hard/Metal,Rock;English
46408;Budapest;"George Ezra";2013;0;0;2014-03-26;"Alternative,Folk,Soft rock";English
38052;"Les sardines";"Patrick Sébastien";2006;0;0;2014-02-07;"French pop,Humour";French
6122;"After The Lovin'";"Engelbert Humperdinck";1976;0;0;2011-12-16;Love,Pop;English
13645;"Je voudrais déjà être roi";"The Lion King (1994 film)";1994;0;0;2015-04-08;"Musical,TV & movie soundtrack";French
17649;Amsterdam;"Jacques Brel";1964;0;0;2013-02-13;"French pop";French
32114;"Jar Of Hearts";"Christina Perri";2010;0;0;2011-05-30;"Soft rock,Pop";English
17165;"Blueberry Hill";"Fats Domino";1956;0;0;2014-04-22;"Blues,Rock 'n Roll";English
5286;"She Will Be Loved";"Maroon 5";2004;0;0;2007-10-19;Love,Pop;English
7053;"Devil Went Down To Georgia";"The Charlie Daniels Band";1979;0;1;2007-06-18;"Country,TV & movie soundtrack";English
32352;"Just The Way You Are";"Bruno Mars";2010;0;0;2011-05-31;Pop;English
48761;"Summer Wind (Solo)";"Frank Sinatra";1966;0;0;2015-02-24;Oldies,Jazz;English
6078;"Drift Away";"Uncle Kracker";2002;1;0;2007-05-04;Country,Duet;English
45250;Riptide;"Vance Joy";2013;0;0;2013-12-15;Folk,Pop,Alternative;English
7705;"I Guess That's Why They Call It The Blues";"Elton John";1983;0;0;2011-05-31;Blues;English
52271;Juicy;"The Notorious B.I.G.";1994;0;1;2018-01-31;Rap,R&B;English
5129;"(I Can't Get No) Satisfaction";"The Rolling Stones";1965;0;0;2011-05-31;Rock,Blues;English
12731;"Space Oddity";"David Bowie";1969;0;0;2011-12-21;Alternative,Rock;English
45635;"I See Fire";"Ed Sheeran";2013;0;0;2013-11-22;"Folk,TV & movie soundtrack";English
7504;"The Real Slim Shady";Eminem;2000;0;1;2007-05-04;Rap,R&B;English
57929;"The Bones";"Maren Morris";2018;0;0;2019-04-27;Pop,Folk;English
12758;"Qui a le droit (Live)";"Patrick Bruel";1991;0;0;2014-05-19;"French pop";French
22241;"The Climb";"Hannah Montana";2009;0;0;2011-05-30;"Country,Pop,TV & movie soundtrack";English
8166;"Je t'aime";"Lara Fabian";1996;0;0;2016-02-25;"French pop,Love";French
9899;"You're Still The One";"Shania Twain";1997;0;0;2016-09-24;Country,Pop;English
